"","Date","Plot","Species","Circumference_cm","Circumference_cm2","Circumference_cm3","Circumference_cm4","Tree_Height_1","Tree_Height_2","Tree_Height_3","CrBH_1","CrBH_2","CrBH_3","ForTyp"
"1098","7/11/2023",29,"PIEN","98","",NA,NA,17.8,19,"18.2","8.6","8.6","8.4","spruce-fir"
"1099","7/11/2023",29,"PIEN","54","",NA,NA,13.4,12.4,"13.2","9.8","9.6","10","spruce-fir"
"1100","7/11/2023",29,"PIEN","87","86",140,NA,17.8,17.8,"18.4","3.4","3.4","3.6","spruce-fir"
"1101","7/11/2023",29,"PIEN","23","",NA,NA,5,5.2,"5","2","2","1.8","spruce-fir"
"1102","7/11/2023",29,"ABLAA","75","",NA,NA,16.4,16.6,"16.4","2.2","2.4","2.4","spruce-fir"
"1103","7/11/2023",29,"PIEN","29","",NA,NA,9.4,9.4,"9.2","","","","spruce-fir"
"1104","7/11/2023",29,"PIEN","17","",NA,NA,6,6,"5.8","","","","spruce-fir"
"1105","7/11/2023",29,"PIEN","19","",NA,NA,6.8,6.6,"6.6","","","","spruce-fir"
"1106","7/11/2023",29,"PIEN","30","",NA,NA,10.2,9.6,"9.8","4.4","4.4","4","spruce-fir"
"1107","7/11/2023",29,"PIEN","17","",NA,NA,3.6,3.8,"3.2","1.83","","","spruce-fir"
"1108","7/11/2023",29,"PIEN","40","",NA,NA,10.6,11,"9.6","8","7.8","7.8","spruce-fir"
"1109","7/11/2023",29,"PIEN","29","",NA,NA,9.4,9.8,"9.2","","","","spruce-fir"
"1110","7/11/2023",29,"PIEN","37","",NA,NA,12.2,12.6,"12.2","9","9.6","8.8","spruce-fir"
"1111","7/11/2023",29,"PIEN","20","",NA,NA,7,6.8,"7","","","","spruce-fir"
"1112","7/11/2023",29,"PIEN","20","",NA,NA,6.8,6.4,"6.8","","","","spruce-fir"
"1113","7/11/2023",29,"PIEN","18","",NA,NA,5,5.4,"5.8","","","","spruce-fir"
"1114","7/11/2023",29,"PIEN","32","",NA,NA,11.6,11,"10.6","","","","spruce-fir"
"1115","7/11/2023",29,"PIEN","47","",NA,NA,13.6,13.2,"13.4","10.4","10.4","10.8","spruce-fir"
"1116","7/11/2023",29,"PIEN","26","",NA,NA,8.6,8.8,"9","","","","spruce-fir"
"1117","7/11/2023",29,"PIEN","147","",NA,NA,18.8,19,"19","2","2","1.8","spruce-fir"
"1118","7/11/2023",29,"PIEN","89","",NA,NA,17,17.4,"18","5.6","5.2","5.2","spruce-fir"
"1119","7/11/2023",29,"PIEN","135","",NA,NA,20,20.6,"19.4","5.8","6.2","5.8","spruce-fir"
"1120","7/11/2023",29,"PIEN","35","",NA,NA,7.6,8.2,"8.6","3.2","3.2","3","spruce-fir"
"1121","7/11/2023",29,"PIEN","24","",NA,NA,5.8,6,"5.8","1.62","","","spruce-fir"
"1122","7/11/2023",29,"PIEN","59","",NA,NA,12.6,12.6,"12.8","9","9.6","9.2","spruce-fir"
"1123","7/11/2023",29,"PSME","20","",NA,NA,2.6,3,"3.2","0.71","","","spruce-fir"
"1124","7/11/2023",29,"PIEN","34","",NA,NA,9.4,9.2,"8.6","","","","spruce-fir"
"1125","7/11/2023",29,"PIEN","21","",NA,NA,4.4,4,"4.2","1.7","","","spruce-fir"
"1126","7/11/2023",29,"PIEN","16","",NA,NA,2.8,3,"2.6","","","","spruce-fir"
"1127","7/11/2023",29,"PIEN","17","",NA,NA,3.2,3.6,"3.4","1.19","","","spruce-fir"
"1128","7/11/2023",29,"PIEN","25","",NA,NA,6.4,6.4,"6.4","3.6","4.2","4","spruce-fir"
"1129","7/11/2023",29,"PIEN","49","",NA,NA,9,9.2,"9.4","3.6","3.6","3.8","spruce-fir"
"1130","7/11/2023",29,"PIEN","70","",NA,NA,15,15.6,"15.4","3.8","3.8","3.8","spruce-fir"
"1131","7/11/2023",29,"POTR5","20","",NA,NA,5.4,6.2,"5.6","3.8","3.8","3.8","spruce-fir"
"1132","7/11/2023",29,"PSME","20","",NA,NA,4.2,4.4,"4.2","1.28","","","spruce-fir"
"1133","7/11/2023",29,"PIEN","68","",NA,NA,13.8,14,"13.2","8.2","8.2","7.6","spruce-fir"
"1134","7/11/2023",29,"PIEN","49","",NA,NA,8.6,8.2,"8.2","1.94","","","spruce-fir"
"1135","7/11/2023",29,"PIEN","15","",NA,NA,3.2,3.6,"3.2","2","2.2","2","spruce-fir"
"1136","7/11/2023",29,"PIEN","20","",NA,NA,4.6,5.2,"4.8","","","","spruce-fir"
"1137","7/11/2023",29,"PIEN","21","",NA,NA,5.2,5.4,"5.2","1.79","","","spruce-fir"
"1138","7/11/2023",29,"PIEN","28","",NA,NA,7.4,7.6,"7.4","","","","spruce-fir"
"1139","7/11/2023",29,"PIEN","34","",NA,NA,9.2,8.2,"8.4","2.13","","","spruce-fir"
"1140","7/11/2023",29,"PIEN","19","",NA,NA,4,4.2,"4","2.27","","","spruce-fir"
"1141","7/11/2023",29,"PIEN","79","",NA,NA,15.8,16,"15.8","7","6.8","6.6","spruce-fir"
"1142","7/11/2023",29,"PIEN","47","",NA,NA,13.6,13.6,"13.6","8","8.2","7.8","spruce-fir"
"1143","7/11/2023",29,"PIEN","36","",NA,NA,9.8,10,"10.4","","","","spruce-fir"
"1144","7/11/2023",29,"ABLAA","14","",NA,NA,3,2.8,"2.8","0.79","","","spruce-fir"
"1145","7/11/2023",29,"PIEN","29","",NA,NA,7.8,8,"8.2","","","","spruce-fir"
"1146","7/11/2023",29,"PIEN","16","",NA,NA,4,3.8,"4","","","","spruce-fir"
"1147","7/11/2023",29,"PSME","21","",NA,NA,3.8,3.8,"4","0.95","","","spruce-fir"
"1148","7/11/2023",29,"PIEN","70","",NA,NA,15.2,15.2,"14.6","7.6","7.2","7.4","spruce-fir"
"1149","7/11/2023",29,"PIEN","183","",NA,NA,19.8,19,"19.4","7.2","6.6","7.8","spruce-fir"
"1150","7/11/2023",29,"ABLAA","15","",NA,NA,2.2,2.6,"2.4","0.21","","","spruce-fir"
"1151","7/11/2023",29,"PIEN","51","",NA,NA,13.4,12.8,"13","3.2","3.4","3.2","spruce-fir"
"1152","7/11/2023",29,"ABLAA","112","",NA,NA,16.4,16.4,"16.6","1.19","","","spruce-fir"
"1153","7/11/2023",29,"PIEN","205","",NA,NA,20.6,21.6,"21.4","9.4","10.2","9.8","spruce-fir"
"1154","7/11/2023",29,"PIEN","31","",NA,NA,5,5.6,"5.6","1.69","","","spruce-fir"
"1155","7/11/2023",29,"ABLAA","17","",NA,NA,3.8,3.8,"3.8","0.77","","","spruce-fir"
"1156","7/11/2023",29,"ABLAA","45","",NA,NA,9.4,9.2,"9.2","1.06","","","spruce-fir"
"1157","7/11/2023",29,"PIEN","70","",NA,NA,13.6,15.6,"13.6","8.4","8","8.2","spruce-fir"
"1158","7/11/2023",29,"PIEN","142","",NA,NA,22.2,21.6,"22","9.8","10.2","10","spruce-fir"
"1159","7/11/2023",29,"PIEN","153","",NA,NA,22,22.2,"21.8","6","6.2","6.4","spruce-fir"
"1160","7/11/2023",30,"PIEN","154","",NA,NA,18.4,18.2,"18.2","6","6.2","6","spruce-fir"
"1161","7/11/2023",30,"PIEN","78","",NA,NA,16.8,16.8,"16.6","7.8","8.2","7.8","spruce-fir"
"1162","7/11/2023",30,"PIEN","43","",NA,NA,12.8,12.6,"12.8","2.1","","","spruce-fir"
"1163","7/11/2023",30,"PIEN","75","",NA,NA,12.8,12.6,"12.8","1.64","","","spruce-fir"
"1164","7/11/2023",30,"PIEN","115","",NA,NA,17.2,17.2,"17.2","3","3","3","spruce-fir"
"1165","7/11/2023",30,"PIEN","32","",NA,NA,8,8,"8","2.37","","","spruce-fir"
"1166","7/11/2023",30,"PIEN","13","",NA,NA,4,4,"3.6","1.14","","","spruce-fir"
"1167","7/11/2023",30,"PIEN","43","",NA,NA,13.2,12.8,"12.8","7.6","7.6","7.6","spruce-fir"
"1168","7/11/2023",30,"PIEN","30","",NA,NA,7.4,7.6,"7.6","2.55","","","spruce-fir"
"1169","7/11/2023",30,"PIEN","52","",NA,NA,10.6,10.8,"10.4","1.45","","","spruce-fir"
"1170","7/11/2023",30,"PIEN","34","",NA,NA,6,5.6,"5.6","4","","","spruce-fir"
"1171","7/11/2023",30,"PIEN","35","",NA,NA,7.8,7.6,"7.8","2.35","","","spruce-fir"
"1172","7/11/2023",30,"PIEN","78","",NA,NA,16.6,15.8,"16","4","4.2","3.8","spruce-fir"
"1173","7/11/2023",30,"PIEN","48","",NA,NA,12.2,12.2,"12","2.6","2.8","2.8","spruce-fir"
"1174","7/11/2023",30,"PIEN","70","",NA,NA,14.2,15,"15.2","3.8","3.8","4.2","spruce-fir"
"1175","7/11/2023",30,"PIEN","112","",NA,NA,16.6,16,"15.6","1.78","","","spruce-fir"
"1176","7/11/2023",30,"PIEN","28","",NA,NA,7.4,7.2,"7.6","3","3","3.4","spruce-fir"
"1177","7/11/2023",30,"PIEN","55","",NA,NA,13.2,13.2,"13.2","3.6","3.6","3.6","spruce-fir"
"1178","7/11/2023",30,"PIEN","65","",NA,NA,15.6,15.6,"15.4","2.35","","","spruce-fir"
"1179","7/11/2023",30,"PIEN","28","",NA,NA,6.6,6.8,"6.4","1.98","","","spruce-fir"
"1180","7/11/2023",30,"PIEN","55","",NA,NA,13.2,13.2,"13.2","3.6","3.6","3.6","spruce-fir"
"1181","7/11/2023",30,"PIEN","65","",NA,NA,15.6,15.6,"15.4","2.35","","","spruce-fir"
"1182","7/11/2023",30,"PIEN","28","",NA,NA,6.6,6.8,"6.4","1.98","","","spruce-fir"
"1183","7/11/2023",30,"PIEN","123","",NA,NA,17,16.8,"17","4.4","4.4","4.4","spruce-fir"
"1184","7/11/2023",30,"PIEN","67","",NA,NA,15,15.2,"15","3.6","3.6","3.4","spruce-fir"
"1185","7/11/2023",30,"PIEN","61","",NA,NA,11,10.8,"10.4","2.24","","","spruce-fir"
"1186","7/11/2023",30,"PIEN","90","",NA,NA,17.4,17.4,"17.2","4.6","4.8","4.6","spruce-fir"
"1187","7/11/2023",30,"PIEN","100","",NA,NA,17.4,18.4,"17.6","3.6","3.6","3.6","spruce-fir"
"1188","7/11/2023",30,"PIEN","16","",NA,NA,2.2,2.4,"2.6","1","","","spruce-fir"
"1189","7/11/2023",30,"PIEN","108","",NA,NA,17.2,17.2,"17.2","2.55","","","spruce-fir"
"1190","7/11/2023",30,"PIEN","96","",NA,NA,16.2,15.8,"15.8","3.8","3.8","3.6","spruce-fir"
"1191","7/11/2023",30,"PIEN","96","",NA,NA,16.6,15.6,"15.8","3.8","5","4.8","spruce-fir"
"1192","7/11/2023",30,"PIEN","18","",NA,NA,4.8,5,"4.8","2.17","","","spruce-fir"
"1193","7/11/2023",30,"PIEN","28","",NA,NA,7.6,7.2,"7.2","1.75","","","spruce-fir"
"1194","7/11/2023",30,"PIEN","70","",NA,NA,14.4,14.4,"14.4","1.97","","","spruce-fir"
"1195","7/11/2023",30,"PIEN","117","",NA,NA,20.8,19.6,"20","2.8","3.4","3.4","spruce-fir"
"1196","7/11/2023",30,"PIEN","18","",NA,NA,5.6,5.6,"5.6","2","","","spruce-fir"
"1197","7/11/2023",30,"PIEN","57","",NA,NA,18.8,17,"17.2","3","2.8","2.8","spruce-fir"
"1198","7/11/2023",30,"PIEN","112","75",41,NA,15.6,15.4,"15.2","2.11","","","spruce-fir"
"1199","7/11/2023",30,"PIEN","43","",NA,NA,10.6,10.6,"11","1.85","","","spruce-fir"
"1200","7/11/2023",30,"PIEN","18","",NA,NA,4,4,"3.8","1.65","","","spruce-fir"
"1201","7/11/2023",30,"PIEN","38","",NA,NA,8.8,8.8,"8.8","1.87","","","spruce-fir"
"1202","7/11/2023",30,"PIEN","30","",NA,NA,9.8,10,"10","2.43","","","spruce-fir"
"1203","7/12/2023",31,"PIEN","71","",NA,NA,14.6,13.8,"14.8","2.2","2.2","2.4","spruce-fir"
"1204","7/12/2023",31,"PIEN","72","",NA,NA,13,13.4,"13.4","6.8","7","6.8","spruce-fir"
"1205","7/12/2023",31,"PIEN","78","",NA,NA,15.4,15.2,"15.2","7.4","7.2","7.4","spruce-fir"
"1206","7/12/2023",31,"ABLAA","20","",NA,NA,3.4,3.4,"3.2","1.24","","","spruce-fir"
"1207","7/12/2023",31,"PIEN","48","",NA,NA,11.6,11.2,"11.2","5.2","5.2","5","spruce-fir"
"1208","7/12/2023",31,"PIEN","27","",NA,NA,7.8,7.4,"7.4","5","5","5.2","spruce-fir"
"1209","7/12/2023",31,"PIEN","36","",NA,NA,9,9.2,"9","3.2","3","3.2","spruce-fir"
"1210","7/12/2023",31,"PIEN","27","",NA,NA,7.6,8.2,"8","4.4","4.6","4.6","spruce-fir"
"1211","7/12/2023",31,"PIEN","45","",NA,NA,9.6,9.4,"9.4","3","3.4","3.4","spruce-fir"
"1212","7/12/2023",31,"PIEN","68","",NA,NA,12.2,11.4,"12.2","7.4","8.2","8","spruce-fir"
"1213","7/12/2023",31,"PIEN","49","",NA,NA,9.2,9.4,"9.4","1.08","","","spruce-fir"
"1214","7/12/2023",31,"PIEN","20","",NA,NA,4.4,4.2,"4.4","1.87","","","spruce-fir"
"1215","7/12/2023",31,"PIEN","65","",NA,NA,12.8,12.8,"12.8","7.2","6.8","7","spruce-fir"
"1216","7/12/2023",31,"ABLAA","37","",NA,NA,6.8,7,"6.8","1.36","","","spruce-fir"
"1217","7/12/2023",31,"PIEN","46","",NA,NA,12.2,12.4,"12.4","8.4","8.2","8","spruce-fir"
"1218","7/12/2023",31,"PIEN","45","",NA,NA,10.8,11,"11.2","2.6","2.6","2.4","spruce-fir"
"1219","7/12/2023",31,"PIEN","45","",NA,NA,10,10.6,"10.4","5.2","5.2","5.2","spruce-fir"
"1220","7/12/2023",31,"PIEN","49","",NA,NA,11.4,11.2,"11.2","7","7","7","spruce-fir"
"1221","7/12/2023",31,"PIEN","40","",NA,NA,10.6,10.4,"10.2","6","6.2","5.8","spruce-fir"
"1222","7/12/2023",31,"PIEN","33","",NA,NA,8.8,9,"8.6","4","4.4","4.2","spruce-fir"
"1223","7/12/2023",31,"PIEN","26","",NA,NA,7.4,7.4,"7","3.6","4","4","spruce-fir"
"1224","7/12/2023",31,"PIEN","70","",NA,NA,14.4,14.6,"14.4","5.6","5.6","5.2","spruce-fir"
"1225","7/12/2023",31,"PIEN","102","",NA,NA,16.8,17.2,"17.8","5.6","5.4","5.4","spruce-fir"
"1226","7/12/2023",31,"PIEN","48","",NA,NA,10.2,10.4,"9.8","6","5.4","5.6","spruce-fir"
"1227","7/12/2023",31,"ABLAA","23","",NA,NA,5,5,"4.8","1.03","","","spruce-fir"
"1228","7/12/2023",31,"PIEN","32","",NA,NA,7.6,8,"8","4.6","4.8","4.8","spruce-fir"
"1229","7/12/2023",31,"PIEN","46","",NA,NA,9.6,9.4,"9.8","","","","spruce-fir"
"1230","7/12/2023",31,"PIEN","77","",NA,NA,15.2,15.6,"15.2","9.4","8.8","9.6","spruce-fir"
"1231","7/12/2023",31,"PIEN","28","",NA,NA,5.4,5.2,"5","1.79","","","spruce-fir"
"1232","7/12/2023",31,"PIEN","46","",NA,NA,9.2,10.2,"9.2","1.66","","","spruce-fir"
"1233","7/12/2023",31,"PIEN","95","",NA,NA,14.2,13.8,"13.6","8.8","8.6","8.4","spruce-fir"
"1234","7/12/2023",31,"ABLAA","15","",NA,NA,2.2,2.8,"2.6","0.86","","","spruce-fir"
"1235","7/12/2023",31,"PIEN","104","",NA,NA,15.6,15.8,"16","5.2","5.6","5.2","spruce-fir"
"1236","7/12/2023",31,"PIEN","63","",NA,NA,12.2,12.4,"12","6.4","5.6","6.2","spruce-fir"
"1237","7/12/2023",31,"PIEN","56","",NA,NA,12,12.2,"12","6.2","6","6.4","spruce-fir"
"1238","7/12/2023",31,"PIEN","51","",NA,NA,10.4,10.6,"10","4","4","3.6","spruce-fir"
"1239","7/12/2023",31,"PIEN","29","",NA,NA,7,7.2,"7.2","5","4","5","spruce-fir"
"1240","7/12/2023",31,"PIEN","31","",NA,NA,9.2,9.2,"9.2","4.8","5","4.8","spruce-fir"
"1241","7/12/2023",31,"PIEN","25","",NA,NA,7,6.8,"6.4","2.07","","","spruce-fir"
"1242","7/12/2023",31,"PIEN","25","",NA,NA,7,6.8,"6.8","2.03","","","spruce-fir"
"1243","7/12/2023",31,"PIEN","17","",NA,NA,3.2,3.2,"3.2","","","","spruce-fir"
"1244","7/12/2023",31,"PIEN","16","",NA,NA,3.6,3.6,"3.4","","","","spruce-fir"
"1245","7/12/2023",31,"PIEN","27","",NA,NA,6,5.8,"6.2","3","2.8","2.8","spruce-fir"
"1246","7/12/2023",31,"PIEN","27","",NA,NA,5.2,5.2,"5.2","1.84","","","spruce-fir"
"1247","7/12/2023",31,"PIEN","43","",NA,NA,10.8,10.6,"10.6","5.6","5.2","5.2","spruce-fir"
"1248","7/12/2023",31,"PIEN","58","",NA,NA,11.6,11.4,"12","4.4","4.8","4.2","spruce-fir"
"1249","7/12/2023",31,"PIEN","15","",NA,NA,2.6,2,"2.8","2.12","","","spruce-fir"
"1250","7/12/2023",31,"PIEN","44","",NA,NA,12,12,"12","7","6.6","7","spruce-fir"
"1251","7/12/2023",31,"PIEN","30","",NA,NA,4.8,4.6,"4.8","1.78","","","spruce-fir"
"1252","7/12/2023",31,"ABLAA","75","",NA,NA,13.2,13,"13","1.94","","","spruce-fir"
"1253","7/12/2023",31,"PIEN","52","",NA,NA,11.4,11.4,"11.2","3.6","4","3.6","spruce-fir"
"1254","7/12/2023",31,"PIEN","25","",NA,NA,5.6,6,"6","1.65","","","spruce-fir"
"1255","7/12/2023",31,"PIEN","40","",NA,NA,7,7.4,"7.2","4.2","4.2","4","spruce-fir"
"1256","7/12/2023",31,"ABLAA","20","",NA,NA,4.8,4.8,"4.8","0.28","","","spruce-fir"
"1257","7/12/2023",31,"ABLAA","34","",NA,NA,4.8,4.8,"4.8","1.54","","","spruce-fir"
"1258","7/12/2023",31,"PIEN","42","",NA,NA,10.8,10.4,"10","5","5.4","5.6","spruce-fir"
"1259","7/12/2023",31,"PIEN","89","",NA,NA,15,14.8,"15.6","3.4","2.8","3","spruce-fir"
"1260","7/12/2023",31,"PIEN","38","",NA,NA,10.2,10.6,"10","7.4","7.2","7.4","spruce-fir"
"1261","7/12/2023",31,"PIEN","71","",NA,NA,15.4,14.8,"15.6","3.4","2.8","3","spruce-fir"
"1262","7/12/2023",31,"PIEN","59","",NA,NA,11.4,11.8,"12","4.6","5","4.6","spruce-fir"
"1263","7/12/2023",31,"PIEN","22","",NA,NA,4.6,4.6,"4.4","2.28","","","spruce-fir"
"1264","7/12/2023",31,"PIEN","98","",NA,NA,13,13.2,"13.2","4.6","4.6","4.6","spruce-fir"
"1265","7/12/2023",31,"PIEN","107","",NA,NA,16,16,"16.6","7.2","7.2","7.4","spruce-fir"
"1266","7/12/2023",31,"PIEN","13","",NA,NA,3.2,3.4,"3.2","","","","spruce-fir"
"1267","7/12/2023",31,"PIEN","21","",NA,NA,6,5.8,"5.8","","","","spruce-fir"
"1268","7/12/2023",31,"PIEN","29","",NA,NA,7.6,8,"7.6","3.8","3.6","3.8","spruce-fir"
"1269","7/12/2023",31,"PIEN","38","",NA,NA,8.6,9,"9.4","5.4","5.4","5","spruce-fir"
"1270","7/12/2023",31,"PIEN","147","",NA,NA,21.2,21.8,"22","8.4","8.4","8.4","spruce-fir"
"1271","7/12/2023",31,"PIEN","106","",NA,NA,18.4,18.4,"18.8","7.8","6.8","7.2","spruce-fir"
"1272","7/12/2023",31,"ABLAA","91","",NA,NA,15.6,16,"16","5","5.4","5","spruce-fir"
"1273","7/12/2023",31,"PIEN","27","",NA,NA,5.4,5.6,"6","1.88","","","spruce-fir"
"1274","7/12/2023",31,"PIEN","40","",NA,NA,9.6,9.4,"8.8","2.2","","","spruce-fir"
"1275","7/12/2023",31,"PIEN","104","",NA,NA,4.2,4,"4","","","","spruce-fir"
"1276","7/12/2023",31,"PIEN","212","",NA,NA,16,15.8,"16","6","6.6","6.2","spruce-fir"
"1277","7/12/2023",31,"PIEN","139","89",57,21,15.6,15.8,"16.2","1.63","","","spruce-fir"
"1278","7/12/2023",31,"PIEN","35","",NA,NA,9.4,9.4,"9","5.2","5.2","5.2","spruce-fir"
"1279","7/12/2023",31,"PIEN","21","",NA,NA,5.4,5.6,"5.6","1.71","","","spruce-fir"
"1280","7/12/2023",31,"ABLAA","37","",NA,NA,8.6,8.6,"9.2","1.56","","","spruce-fir"
"1281","7/12/2023",31,"PIEN","55","38",20,NA,9.6,9.8,"9.4","2.6","2.8","2.6","spruce-fir"
"1282","7/12/2023",31,"PIEN","19","",NA,NA,5.8,6.2,"5.6","","","","spruce-fir"
"1283","7/12/2023",31,"PIEN","16","",NA,NA,3.2,3.2,"3","2.56","","","spruce-fir"
"1284","7/12/2023",31,"PIEN","15","",NA,NA,2.6,2.6,"2.8","","","","spruce-fir"
"1285","7/12/2023",31,"PIEN","49","",NA,NA,10.2,10.2,"10.4","5","5.2","4.8","spruce-fir"
"1286","7/12/2023",31,"PIEN","58","",NA,NA,11,11,"10.8","4.8","4.6","5","spruce-fir"
"1287","7/12/2023",31,"PIEN","81","",NA,NA,13.6,14.2,"13.8","7.2","6.8","6.8","spruce-fir"
"1288","7/12/2023",31,"PIEN","61","36",31,NA,9.6,9.6,"9.6","3.8","4","3.8","spruce-fir"
"1289","7/12/2023",31,"PIEN","39","",NA,NA,9.4,9.4,"9.4","6.8","6","6.2","spruce-fir"
"1290","7/12/2023",31,"PIEN","18","",NA,NA,4.2,4.4,"4","2.8","2.6","2.6","spruce-fir"
"1291","7/12/2023",32,"PIEN","25","",NA,NA,2.8,2.6,"2.8","0.01","","","spruce-fir"
"1292","7/12/2023",32,"PIEN","88","",NA,NA,7.8,8,"8.4","","","","spruce-fir"
"1293","7/12/2023",32,"ABLAA","45","",NA,NA,7.4,7.4,"7.4","0.01","","","spruce-fir"
"1294","7/12/2023",32,"PIEN","41","",NA,NA,7.2,7.2,"7.4","0.2","","","spruce-fir"
"1295","7/12/2023",32,"PIEN","27","",NA,NA,4.8,4.6,"4.6","0.55","","","spruce-fir"
"1296","7/12/2023",32,"ABLAA","45","",NA,NA,5,5.6,"5.2","0.25","","","spruce-fir"
"1297","7/12/2023",32,"ABLAA","37","",NA,NA,6,6,"6","0.01","","","spruce-fir"
"1298","7/12/2023",32,"PIEN","35","",NA,NA,5,5,"5","","","","spruce-fir"
"1299","7/12/2023",32,"PIEN","15","",NA,NA,2.4,2.2,"2.4","0.58","","","spruce-fir"
"1300","7/12/2023",32,"PIEN","20","",NA,NA,3.2,3.2,"3.2","0.92","","","spruce-fir"
"1301","7/12/2023",32,"ABLAA","30","",NA,NA,5.2,5,"5.4","1.35","","","spruce-fir"
"1302","7/12/2023",32,"PIEN","47","",NA,NA,5.8,6,"6.2","1.45","","","spruce-fir"
"1303","7/12/2023",32,"PIEN","66","",NA,NA,7.6,7.8,"7.4","0.36","","","spruce-fir"
"1304","7/12/2023",32,"PIEN","82","",NA,NA,8.6,8.6,"8.4","0.48","","","spruce-fir"
"1305","7/12/2023",32,"ABLAA","56","",NA,NA,3,3,"2.8","","","","spruce-fir"
"1306","7/12/2023",32,"PIEN","31","",NA,NA,4.6,4.6,"4.4","1.64","","","spruce-fir"
"1307","7/12/2023",32,"ABLAA","38","",NA,NA,4.8,4.8,"4.6","0.32","","","spruce-fir"
"1308","7/12/2023",32,"PIEN","36","",NA,NA,5.4,5.2,"5.4","0.42","","","spruce-fir"
"1309","7/12/2023",32,"ABLAA","37","",NA,NA,5.8,6,"5.8","0.24","","","spruce-fir"
"1310","7/12/2023",32,"PIEN","32","",NA,NA,4.2,4.4,"4.6","0.75","","","spruce-fir"
"1311","7/12/2023",32,"ABLAA","36","",NA,NA,5.2,5,"5.2","0.48","","","spruce-fir"
"1312","7/12/2023",32,"PIEN","16","",NA,NA,1.93,NA,"","0.2","","","spruce-fir"
"1313","7/12/2023",32,"PIEN","26","",NA,NA,4,4,"4.4","0.75","","","spruce-fir"
"1314","7/12/2023",32,"ABLAA","60","",NA,NA,6.6,6.2,"6.6","0.02","","","spruce-fir"
"1315","7/12/2023",32,"POTR5","61","33",77,NA,5,5,"5","2.2","2.2","2.4","spruce-fir"
"1316","7/12/2023",32,"ABLAA","70","",NA,NA,6,5.6,"5.6","","","","spruce-fir"
"1317","7/12/2023",32,"POTR5","60","",NA,NA,5,5,"5.4","2.39","","","spruce-fir"
"1318","7/12/2023",32,"PIEN","15","",NA,NA,2.4,NA,"","0.22","","","spruce-fir"
"1319","7/12/2023",32,"PIEN","31","",NA,NA,2.8,2.8,"3","1.03","","","spruce-fir"
"1320","7/12/2023",32,"PIEN","26","",NA,NA,3,3.4,"3.4","0.96","","","spruce-fir"
"1321","7/12/2023",32,"PIEN","36","",NA,NA,4.8,5,"4.8","0.15","","","spruce-fir"
"1322","7/12/2023",32,"PIEN","23","",NA,NA,3.6,3.4,"3.6","0.26","","","spruce-fir"
"1323","7/12/2023",32,"PIEN","40","",NA,NA,5.2,5.2,"5.2","0.23","","","spruce-fir"
"1324","7/12/2023",32,"PIEN","23","",NA,NA,3.4,3.2,"3.4","0.26","","","spruce-fir"
"1325","7/12/2023",32,"PIEN","20","",NA,NA,3,3,"3.2","0.62","","","spruce-fir"
"1326","7/12/2023",32,"PIEN","30","",NA,NA,4,3.8,"3.8","0.33","","","spruce-fir"
"1327","7/12/2023",32,"PIEN","24","",NA,NA,3.8,3.8,"3.6","0.1","","","spruce-fir"
"1328","7/12/2023",32,"ABLAA","36","",NA,NA,6.2,6.2,"6.2","0.3","","","spruce-fir"
"1329","7/12/2023",32,"ABLAA","43","",NA,NA,7.6,7,"7","0.23","","","spruce-fir"
"1330","7/12/2023",32,"PIEN","50","",NA,NA,5.2,5,"5","0.08","","","spruce-fir"
"1331","7/12/2023",32,"PIEN","26","15",50,NA,3.8,3.8,"3.8","0.01","","","spruce-fir"
"1332","7/12/2023",32,"PIEN","25","",NA,NA,4.2,4,"4.2","0.01","","","spruce-fir"
"1333","7/12/2023",32,"PIEN","21","",NA,NA,3.4,3.2,"3.2","0.16","","","spruce-fir"
"1334","7/12/2023",32,"ABLAA","34","",NA,NA,4,4.2,"4.2","0.01","","","spruce-fir"
"1335","7/12/2023",32,"ABLAA","27","48",15,75,5.6,5.6,"5.4","0.24","","","spruce-fir"
"1336","7/12/2023",32,"PIEN","34","",NA,NA,3,3,"3","0.55","","","spruce-fir"
"1337","7/12/2023",33,"PIEN","111","83",208,NA,7,6.8,"7.4","1.46","","","spruce-fir"
"1338","7/12/2023",33,"ABLAA","22","",NA,NA,2.8,3,"2.8","0.15","","","spruce-fir"
"1339","7/12/2023",33,"ABLAA","86","",NA,NA,10.4,10.6,"11.4","0.18","","","spruce-fir"
"1340","7/12/2023",33,"PIEN","37","",NA,NA,3.4,3.6,"3.6","","","","spruce-fir"
"1341","7/12/2023",33,"ABLAA","22","",NA,NA,3.6,3.4,"3.2","0.9","","","spruce-fir"
"1342","7/12/2023",33,"ABLAA","67","",NA,NA,6.4,6.6,"6.4","0.4","","","spruce-fir"
"1343","7/12/2023",33,"ABLAA","34","",NA,NA,4.2,4.4,"4.4","1.13","","","spruce-fir"
"1344","7/12/2023",33,"ABLAA","44","",NA,NA,5.8,5.8,"6","","","","spruce-fir"
"1345","7/12/2023",33,"PIEN","19","",NA,NA,2.8,3,"2.6","0.54","","","spruce-fir"
"1346","7/12/2023",33,"PIEN","41","",NA,NA,5.8,5.8,"6.4","2.2","2.2","2.2","spruce-fir"
"1347","7/12/2023",33,"ABLAA","55","",NA,NA,6.8,6.2,"6.4","0.25","","","spruce-fir"
